StoreName,Review,Keyword,Sentiment
크치치킨 회기점,여기를 왜 인제 알았을까요,청결,Positive
크치치킨 회기점,여기를 왜 인제 알았을까요,분위기,Positive
크치치킨 회기점,여길 왜 이제알았지짱 친절하시고 짱마싯슴다들 왜 순살 시키는진 모르겠지만 흐름따라서 시킴존맛탱탱 간장치킨 진짜 맛있슴그리고 저 안주과자? 맛있슴,친절,Positive
크치치킨 회기점,여길 왜 이제알았지짱 친절하시고 짱마싯슴다들 왜 순살 시키는진 모르겠지만 흐름따라서 시킴존맛탱탱 간장치킨 진짜 맛있슴그리고 저 안주과자? 맛있슴,맛있다,Positive
크치치킨 회기점,여길 왜 이제알았지짱 친절하시고 짱마싯슴다들 왜 순살 시키는진 모르겠지만 흐름따라서 시킴존맛탱탱 간장치킨 진짜 맛있슴그리고 저 안주과자? 맛있슴,존맛탱탱 간장치킨,Positive
크치치킨 회기점,여길 왜 이제알았지짱 친절하시고 짱마싯슴다들 왜 순살 시키는진 모르겠지만 흐름따라서 시킴존맛탱탱 간장치킨 진짜 맛있슴그리고 저 안주과자? 맛있슴,안주과자,Positive
크치치킨 회기점,하 여기 진짜 맛있었는데 .... 배고프다,맛있었는데,Positive
크치치킨 회기점,일단 친절하다 그걸로 이집은 증명됐다,친절하다,Positive
크치치킨 회기점,역시나 믿고 먹는 크치치킨!후라이드 양념 무난무난간장 맛있음어니언도 좋음솔직히 다른 치킨집이랑 비교하면 가격도 그렇고 구성도 비교하기가 미안할정도3년전에 자주갔었는데 최근에 먹어도 여전히 맛있었음,크치치킨,Positive
크치치킨 회기점,역시나 믿고 먹는 크치치킨!후라이드 양념 무난무난간장 맛있음어니언도 좋음솔직히 다른 치킨집이랑 비교하면 가격도 그렇고 구성도 비교하기가 미안할정도3년전에 자주갔었는데 최근에 먹어도 여전히 맛있었음,후라이드 양념,Positive
크치치킨 회기점,역시나 믿고 먹는 크치치킨!후라이드 양념 무난무난간장 맛있음어니언도 좋음솔직히 다른 치킨집이랑 비교하면 가격도 그렇고 구성도 비교하기가 미안할정도3년전에 자주갔었는데 최근에 먹어도 여전히 맛있었음,간장 맛,Positive
크치치킨 회기점,역시나 믿고 먹는 크치치킨!후라이드 양념 무난무난간장 맛있음어니언도 좋음솔직히 다른 치킨집이랑 비교하면 가격도 그렇고 구성도 비교하기가 미안할정도3년전에 자주갔었는데 최근에 먹어도 여전히 맛있었음,어니언,Positive
크치치킨 회기점,역시나 믿고 먹는 크치치킨!후라이드 양념 무난무난간장 맛있음어니언도 좋음솔직히 다른 치킨집이랑 비교하면 가격도 그렇고 구성도 비교하기가 미안할정도3년전에 자주갔었는데 최근에 먹어도 여전히 맛있었음,가격과 구성,Positive
크치치킨 회기점,여기 치킨 파스타 다 맛있음.,치킨 파스타,Positive
크치치킨 회기점,분위기 아주 좋음. 양념 굿. 반반 플러스 깻잎 으로 먹을것. 한마리 두명에서 적당. 파스타튀김안주 간이 밍밍하지만 괜찮음.재방문의나 80퍼,분위기,Positive
크치치킨 회기점,분위기 아주 좋음. 양념 굿. 반반 플러스 깻잎 으로 먹을것. 한마리 두명에서 적당. 파스타튀김안주 간이 밍밍하지만 괜찮음.재방문의나 80퍼,양념,Positive
크치치킨 회기점,분위기 아주 좋음. 양념 굿. 반반 플러스 깻잎 으로 먹을것. 한마리 두명에서 적당. 파스타튀김안주 간이 밍밍하지만 괜찮음.재방문의나 80퍼,반반 플러스 깻잎,Positive
크치치킨 회기점,분위기 아주 좋음. 양념 굿. 반반 플러스 깻잎 으로 먹을것. 한마리 두명에서 적당. 파스타튀김안주 간이 밍밍하지만 괜찮음.재방문의나 80퍼,파스타튀김안주 간,Negative
크치치킨 회기점,고추크림 어니언 맛있네요,고추크림 어니언,Positive
크치치킨 회기점,순살은 좀 냄새났어요 안주 종류도 적고요 그래도 구성과 양이 괜찮아서 한 번은 더 가보려고요,순살은 냄새,Negative
크치치킨 회기점,순살은 좀 냄새났어요 안주 종류도 적고요 그래도 구성과 양이 괜찮아서 한 번은 더 가보려고요,안주 종류 적음,Negative
크치치킨 회기점,순살은 좀 냄새났어요 안주 종류도 적고요 그래도 구성과 양이 괜찮아서 한 번은 더 가보려고요,구성과 양 괜찮음,Positive
크치치킨 회기점,고추크림어니언 치킨 새로웠으나 나한테는 좀 매웠다!그래도 한번쯤 들려도 나쁘지 않은 곳,고추크림어니언 치킨,Positive
크치치킨 회기점,고추크림어니언 치킨 새로웠으나 나한테는 좀 매웠다!그래도 한번쯤 들려도 나쁘지 않은 곳,매움,Negative
크치치킨 회기점,고추크림어니언 치킨 새로웠으나 나한테는 좀 매웠다!그래도 한번쯤 들려도 나쁘지 않은 곳,나쁘지 않은 곳,Positive
크치치킨 회기점,진짜 너무 맛있어요... 그냥 다 맛있어,맛있어요,Positive
크치치킨 회기점,진짜 너무 맛있어요... 그냥 다 맛있어,다 맛있어,Positive
크치치킨 회기점,고추크림어니언 쫀맛이에용,고추크림어니언,Positive
크치치킨 회기점,고추크림어니언 쫀맛이에용,쫀맛,Positive
크치치킨 회기점,꼬추 크림 치킨,맛,Positive
크치치킨 회기점,꼬추 크림 치킨,위생 상태,Positive
크치치킨 회기점,꼬추 크림 치킨,서비스,Positive
크치치킨 회기점,깻잎치킨 최곱니다,깻잎치킨,Positive
크치치킨 회기점,분위기 좋은 펍 느낌화장실이 매장 안에 있음화장실이 남녀 구분되어있고 깔끔함치킨 맛있음 깻잎 치킨 감칠맛 남맛있어용 !,분위기 좋은 펍 느낌,Positive
크치치킨 회기점,분위기 좋은 펍 느낌화장실이 매장 안에 있음화장실이 남녀 구분되어있고 깔끔함치킨 맛있음 깻잎 치킨 감칠맛 남맛있어용 !,화장실이 깔끔함,Positive
크치치킨 회기점,분위기 좋은 펍 느낌화장실이 매장 안에 있음화장실이 남녀 구분되어있고 깔끔함치킨 맛있음 깻잎 치킨 감칠맛 남맛있어용 !,치킨 맛있음,Positive
크치치킨 회기점,분위기 좋은 펍 느낌화장실이 매장 안에 있음화장실이 남녀 구분되어있고 깔끔함치킨 맛있음 깻잎 치킨 감칠맛 남맛있어용 !,깻잎 치킨 감칠맛,Positive
여기가좋겠네,고기떢볶이,고기,Positive
여기가좋겠네,고기떢볶이,떡볶이,Positive
여기가좋겠네,주차가능하지않아요,주차 가능 여부,Negative
여기가좋겠네,친구가 올때마다 여기 가자고 그래요맛있음,맛있음,Positive
여기가좋겠네,괜히 대학가가 아님이 정도 양이 소자인데두명이서 먹어도 배부르고무엇보다 금액이 저렴함,대학가가 아님,Positive
여기가좋겠네,괜히 대학가가 아님이 정도 양이 소자인데두명이서 먹어도 배부르고무엇보다 금액이 저렴함,양이 많음,Positive
여기가좋겠네,괜히 대학가가 아님이 정도 양이 소자인데두명이서 먹어도 배부르고무엇보다 금액이 저렴함,가격이 저렴함,Positive
여기가좋겠네,닭도리탕 이게 무슨맛인지??양념 더 넣어도 맛이 없던데 반 넘게 남김떡볶이는 간이 그나마 되어서 그걸로 밥 비벼먹음가격 착함,닭도리탕 맛,Negative
여기가좋겠네,닭도리탕 이게 무슨맛인지??양념 더 넣어도 맛이 없던데 반 넘게 남김떡볶이는 간이 그나마 되어서 그걸로 밥 비벼먹음가격 착함,떡볶이 간,Positive
여기가좋겠네,닭도리탕 이게 무슨맛인지??양념 더 넣어도 맛이 없던데 반 넘게 남김떡볶이는 간이 그나마 되어서 그걸로 밥 비벼먹음가격 착함,가격,Positive
여기가좋겠네,여기가 양념이 좋네...,양념,Positive
여기가좋겠네,가성비,가성비,Positive
여기가좋겠네,그렇게 좋진 않아..가성비는 굿,좋진 않아,Negative
여기가좋겠네,그렇게 좋진 않아..가성비는 굿,가성비,Positive
여기가좋겠네,닭볶음탕 생각날 땐 무조건 여기 ♥,닭볶음탕,Positive
여기가좋겠네,배민 포장 이용했어요. 고기떡볶이랑 닭볶음탕에 반찬 여긴 반찬도 맛있어요 ! 떡사리는 당일에 다 드시고 떢볶이 고기랑 닭볶음탕 합쳐서 덜어놓았다 데워드셔도 꿀맛이에요!매장 가서 주문하지 마시고 배민 앱 이용하시는 게 더 좋더라고요,고기떡볶이 맛,Positive
여기가좋겠네,배민 포장 이용했어요. 고기떡볶이랑 닭볶음탕에 반찬 여긴 반찬도 맛있어요 ! 떡사리는 당일에 다 드시고 떢볶이 고기랑 닭볶음탕 합쳐서 덜어놓았다 데워드셔도 꿀맛이에요!매장 가서 주문하지 마시고 배민 앱 이용하시는 게 더 좋더라고요,닭볶음탕 맛,Positive
여기가좋겠네,배민 포장 이용했어요. 고기떡볶이랑 닭볶음탕에 반찬 여긴 반찬도 맛있어요 ! 떡사리는 당일에 다 드시고 떢볶이 고기랑 닭볶음탕 합쳐서 덜어놓았다 데워드셔도 꿀맛이에요!매장 가서 주문하지 마시고 배민 앱 이용하시는 게 더 좋더라고요,반찬 맛,Positive
여기가좋겠네,배민 포장 이용했어요. 고기떡볶이랑 닭볶음탕에 반찬 여긴 반찬도 맛있어요 ! 떡사리는 당일에 다 드시고 떢볶이 고기랑 닭볶음탕 합쳐서 덜어놓았다 데워드셔도 꿀맛이에요!매장 가서 주문하지 마시고 배민 앱 이용하시는 게 더 좋더라고요,배민 포장 서비스,Positive
여기가좋겠네,반찬도 맛있고 가성비도 아주 좋아요! 고기떡볶이도 별미라 닭요리랑 같이 시켜먹으면 맛있게 먹을 수 있어요.,반찬,Positive
여기가좋겠네,반찬도 맛있고 가성비도 아주 좋아요! 고기떡볶이도 별미라 닭요리랑 같이 시켜먹으면 맛있게 먹을 수 있어요.,가성비,Positive
여기가좋겠네,반찬도 맛있고 가성비도 아주 좋아요! 고기떡볶이도 별미라 닭요리랑 같이 시켜먹으면 맛있게 먹을 수 있어요.,고기떡볶이,Positive
여기가좋겠네,반찬도 맛있고 가성비도 아주 좋아요! 고기떡볶이도 별미라 닭요리랑 같이 시켜먹으면 맛있게 먹을 수 있어요.,닭요리,Positive
여기가좋겠네,마시씀 가성비도 짱! 막바지에 고기에 국물이 완벽하게 배기게 되면 맛있음. 라면 떡사리 필수,가성비,Positive
여기가좋겠네,마시씀 가성비도 짱! 막바지에 고기에 국물이 완벽하게 배기게 되면 맛있음. 라면 떡사리 필수,고기,Positive
여기가좋겠네,마시씀 가성비도 짱! 막바지에 고기에 국물이 완벽하게 배기게 되면 맛있음. 라면 떡사리 필수,국물,Positive
여기가좋겠네,마시씀 가성비도 짱! 막바지에 고기에 국물이 완벽하게 배기게 되면 맛있음. 라면 떡사리 필수,맛있음,Positive
여기가좋겠네,마시씀 가성비도 짱! 막바지에 고기에 국물이 완벽하게 배기게 되면 맛있음. 라면 떡사리 필수,라면 떡사리,Positive
여기가좋겠네,전반적으로 괜찮았던 집떡볶이도 맛있어요,전반적으로 괜찮았던,Positive
여기가좋겠네,전반적으로 괜찮았던 집떡볶이도 맛있어요,집떡볶이도 맛있어요,Positive
여기가좋겠네,떡볶이는 5점. 닭 볶음탕은 별루 임.닭에서 냄새가 남.닭볶음탕은 굳이 안 먹어도 되는 맛임.닭볶음탕 소스와 떡볶이의 소스가 달라서 인 듯.신기한건 떡볶이 소스에 닭 찍어먹으면 맛있어짐.,떡볶이,Positive
여기가좋겠네,떡볶이는 5점. 닭 볶음탕은 별루 임.닭에서 냄새가 남.닭볶음탕은 굳이 안 먹어도 되는 맛임.닭볶음탕 소스와 떡볶이의 소스가 달라서 인 듯.신기한건 떡볶이 소스에 닭 찍어먹으면 맛있어짐.,닭 볶음탕,Negative
여기가좋겠네,떡볶이는 5점. 닭 볶음탕은 별루 임.닭에서 냄새가 남.닭볶음탕은 굳이 안 먹어도 되는 맛임.닭볶음탕 소스와 떡볶이의 소스가 달라서 인 듯.신기한건 떡볶이 소스에 닭 찍어먹으면 맛있어짐.,닭에서 냄새,Negative
여기가좋겠네,떡볶이는 5점. 닭 볶음탕은 별루 임.닭에서 냄새가 남.닭볶음탕은 굳이 안 먹어도 되는 맛임.닭볶음탕 소스와 떡볶이의 소스가 달라서 인 듯.신기한건 떡볶이 소스에 닭 찍어먹으면 맛있어짐.,떡볶이 소스,Positive
여기가좋겠네,떡볶이는 5점. 닭 볶음탕은 별루 임.닭에서 냄새가 남.닭볶음탕은 굳이 안 먹어도 되는 맛임.닭볶음탕 소스와 떡볶이의 소스가 달라서 인 듯.신기한건 떡볶이 소스에 닭 찍어먹으면 맛있어짐.,닭볶음탕 소스,Negative
여기가좋겠네,m 4s 2k 4b 3h 2,맛,Positive
여기가좋겠네,m 4s 2k 4b 3h 2,서비스,Negative
여기가좋겠네,m 4s 2k 4b 3h 2,분위기,Positive
여기가좋겠네,m 4s 2k 4b 3h 2,위생,Negative
여기가좋겠네,반찬도 훌륭하고 맛있어요. 대학가이고 저렴해서 기대안했는데 훌륭합니다.,반찬,Positive
여기가좋겠네,반찬도 훌륭하고 맛있어요. 대학가이고 저렴해서 기대안했는데 훌륭합니다.,맛있어요,Positive
여기가좋겠네,반찬도 훌륭하고 맛있어요. 대학가이고 저렴해서 기대안했는데 훌륭합니다.,대학가,Positive
여기가좋겠네,반찬도 훌륭하고 맛있어요. 대학가이고 저렴해서 기대안했는데 훌륭합니다.,저렴,Positive
여기가좋겠네,반찬도 훌륭하고 맛있어요. 대학가이고 저렴해서 기대안했는데 훌륭합니다.,훌륭합니다,Positive
여기가좋겠네,맛있습니다. 가성비도 좋습니다.,맛,Positive
여기가좋겠네,맛있습니다. 가성비도 좋습니다.,가성비,Positive
여기가좋겠네,맛이 엄청 특출나지는 않지만 가성비 좋은 푸짐한 식사 하기에는 적합하다.,맛,Negative
여기가좋겠네,맛이 엄청 특출나지는 않지만 가성비 좋은 푸짐한 식사 하기에는 적합하다.,가성비,Positive
여기가좋겠네,맛이 엄청 특출나지는 않지만 가성비 좋은 푸짐한 식사 하기에는 적합하다.,푸짐한 식사,Positive
여기가좋겠네,가격도 싸고 양도 많고 좋네요,가격,Positive
여기가좋겠네,가격도 싸고 양도 많고 좋네요,양,Positive
여기가좋겠네,가격도 싸고 양도 많고 좋네요,좋네요,Positive
여기가좋겠네,가게가 넓고 가성비가 좋아요. 기억에 의존해서 불확실 전에는 마늘향이 더 많이 났던 것 같은데 마늘향이 줄어서인지 닭 냄새가 좀 나더군요. 하지만 대학가 가성비로는 무조건 추천,가게가 넓음,Positive
여기가좋겠네,가게가 넓고 가성비가 좋아요. 기억에 의존해서 불확실 전에는 마늘향이 더 많이 났던 것 같은데 마늘향이 줄어서인지 닭 냄새가 좀 나더군요. 하지만 대학가 가성비로는 무조건 추천,가성비,Positive
여기가좋겠네,가게가 넓고 가성비가 좋아요. 기억에 의존해서 불확실 전에는 마늘향이 더 많이 났던 것 같은데 마늘향이 줄어서인지 닭 냄새가 좀 나더군요. 하지만 대학가 가성비로는 무조건 추천,마늘향 줄어듦,Negative
여기가좋겠네,가게가 넓고 가성비가 좋아요. 기억에 의존해서 불확실 전에는 마늘향이 더 많이 났던 것 같은데 마늘향이 줄어서인지 닭 냄새가 좀 나더군요. 하지만 대학가 가성비로는 무조건 추천,닭 냄새 남,Negative
여기가좋겠네,가게가 넓고 가성비가 좋아요. 기억에 의존해서 불확실 전에는 마늘향이 더 많이 났던 것 같은데 마늘향이 줄어서인지 닭 냄새가 좀 나더군요. 하지만 대학가 가성비로는 무조건 추천,대학가 가성비 추천,Positive
여기가좋겠네,아쉬운 게 많지만 맛은 좋다가격도 착하다,아쉬운 게 많다,Negative
여기가좋겠네,아쉬운 게 많지만 맛은 좋다가격도 착하다,맛은 좋다,Positive
여기가좋겠네,아쉬운 게 많지만 맛은 좋다가격도 착하다,가격도 착하다,Positive
여기가좋겠네,닭볶음탕 소 _반마리라고합니다고기떡볶이주문학생들이많이오네요닭볶음탕 살짝매콤하나양념맛있구요쫄면추가해서먹었는데담에는 쫄면보다 라면을넣어먹어보고싶네용뭔가아쉽 고기떡볶이는궁금해서주문했는데 제육볶음떡볶이라고생각하면될듯합니다밥도가득주시고밑반찬도다섯가지나주셔서맛있게잘먹었습니다,닭볶음탕 양념,Positive
여기가좋겠네,닭볶음탕 소 _반마리라고합니다고기떡볶이주문학생들이많이오네요닭볶음탕 살짝매콤하나양념맛있구요쫄면추가해서먹었는데담에는 쫄면보다 라면을넣어먹어보고싶네용뭔가아쉽 고기떡볶이는궁금해서주문했는데 제육볶음떡볶이라고생각하면될듯합니다밥도가득주시고밑반찬도다섯가지나주셔서맛있게잘먹었습니다,고기떡볶이 맛,Negative
여기가좋겠네,닭볶음탕 소 _반마리라고합니다고기떡볶이주문학생들이많이오네요닭볶음탕 살짝매콤하나양념맛있구요쫄면추가해서먹었는데담에는 쫄면보다 라면을넣어먹어보고싶네용뭔가아쉽 고기떡볶이는궁금해서주문했는데 제육볶음떡볶이라고생각하면될듯합니다밥도가득주시고밑반찬도다섯가지나주셔서맛있게잘먹었습니다,밑반찬 다양성,Positive
여기가좋겠네,닭볶음탕 소 _반마리라고합니다고기떡볶이주문학생들이많이오네요닭볶음탕 살짝매콤하나양념맛있구요쫄면추가해서먹었는데담에는 쫄면보다 라면을넣어먹어보고싶네용뭔가아쉽 고기떡볶이는궁금해서주문했는데 제육볶음떡볶이라고생각하면될듯합니다밥도가득주시고밑반찬도다섯가지나주셔서맛있게잘먹었습니다,매운 맛,Positive
여기가좋겠네,닭볶음탕 소 _반마리라고합니다고기떡볶이주문학생들이많이오네요닭볶음탕 살짝매콤하나양념맛있구요쫄면추가해서먹었는데담에는 쫄면보다 라면을넣어먹어보고싶네용뭔가아쉽 고기떡볶이는궁금해서주문했는데 제육볶음떡볶이라고생각하면될듯합니다밥도가득주시고밑반찬도다섯가지나주셔서맛있게잘먹었습니다,쫄면 추가,Negative
여기가좋겠네,요즘 시대에굳이 현장에 앉아서 대기를...추운데 뭐하자는 건지전화예약도 안받고어플로 대기도 안하면그냥 현장서 대기 리스트 이름 적기라도 하지굳이 앉아서 대기를 ...참 불친절하네요맛도 닭도리탕은 좀 특이한 맛제 스타일은 아니였어요,현장 대기,Negative
여기가좋겠네,요즘 시대에굳이 현장에 앉아서 대기를...추운데 뭐하자는 건지전화예약도 안받고어플로 대기도 안하면그냥 현장서 대기 리스트 이름 적기라도 하지굳이 앉아서 대기를 ...참 불친절하네요맛도 닭도리탕은 좀 특이한 맛제 스타일은 아니였어요,전화 예약 안 받음,Negative
여기가좋겠네,요즘 시대에굳이 현장에 앉아서 대기를...추운데 뭐하자는 건지전화예약도 안받고어플로 대기도 안하면그냥 현장서 대기 리스트 이름 적기라도 하지굳이 앉아서 대기를 ...참 불친절하네요맛도 닭도리탕은 좀 특이한 맛제 스타일은 아니였어요,앱 대기 없음,Negative
여기가좋겠네,요즘 시대에굳이 현장에 앉아서 대기를...추운데 뭐하자는 건지전화예약도 안받고어플로 대기도 안하면그냥 현장서 대기 리스트 이름 적기라도 하지굳이 앉아서 대기를 ...참 불친절하네요맛도 닭도리탕은 좀 특이한 맛제 스타일은 아니였어요,불친절,Negative
여기가좋겠네,요즘 시대에굳이 현장에 앉아서 대기를...추운데 뭐하자는 건지전화예약도 안받고어플로 대기도 안하면그냥 현장서 대기 리스트 이름 적기라도 하지굳이 앉아서 대기를 ...참 불친절하네요맛도 닭도리탕은 좀 특이한 맛제 스타일은 아니였어요,닭도리탕 맛,Negative
여기가좋겠네,찜닭이 나은 것 같습니다닭도리탕은 아쉬웠어요,찜닭,Positive
여기가좋겠네,찜닭이 나은 것 같습니다닭도리탕은 아쉬웠어요,닭도리탕,Negative
여기가좋겠네,개인적으로 닭도리탕보단 찜닭이 더 맛있네요,닭도리탕,Negative
여기가좋겠네,개인적으로 닭도리탕보단 찜닭이 더 맛있네요,찜닭,Positive
여기가좋겠네,닭이 넘 질기고 비린맛도 나요.. 특히나 양념이 닭살에 간이 안베고 겉돌아요직원한테 간이 인베서 좀 맛이 떨어진다라고 말했더니 살코기를 뜯어서 양념을 묻어서 먹으라고 하네요..헐.. 저는 이제 여기와는 아웃입니다가실분만 가시면 되겠어요..저희 후기가 도움이 되셨으면 합니다수고하세요,닭이 질기다,Negative
여기가좋겠네,닭이 넘 질기고 비린맛도 나요.. 특히나 양념이 닭살에 간이 안베고 겉돌아요직원한테 간이 인베서 좀 맛이 떨어진다라고 말했더니 살코기를 뜯어서 양념을 묻어서 먹으라고 하네요..헐.. 저는 이제 여기와는 아웃입니다가실분만 가시면 되겠어요..저희 후기가 도움이 되셨으면 합니다수고하세요,비린맛이 나다,Negative
여기가좋겠네,닭이 넘 질기고 비린맛도 나요.. 특히나 양념이 닭살에 간이 안베고 겉돌아요직원한테 간이 인베서 좀 맛이 떨어진다라고 말했더니 살코기를 뜯어서 양념을 묻어서 먹으라고 하네요..헐.. 저는 이제 여기와는 아웃입니다가실분만 가시면 되겠어요..저희 후기가 도움이 되셨으면 합니다수고하세요,양념이 간이 안베다,Negative
여기가좋겠네,닭이 넘 질기고 비린맛도 나요.. 특히나 양념이 닭살에 간이 안베고 겉돌아요직원한테 간이 인베서 좀 맛이 떨어진다라고 말했더니 살코기를 뜯어서 양념을 묻어서 먹으라고 하네요..헐.. 저는 이제 여기와는 아웃입니다가실분만 가시면 되겠어요..저희 후기가 도움이 되셨으면 합니다수고하세요,직원의 응대,Negative
여기가좋겠네,닭이 넘 질기고 비린맛도 나요.. 특히나 양념이 닭살에 간이 안베고 겉돌아요직원한테 간이 인베서 좀 맛이 떨어진다라고 말했더니 살코기를 뜯어서 양념을 묻어서 먹으라고 하네요..헐.. 저는 이제 여기와는 아웃입니다가실분만 가시면 되겠어요..저희 후기가 도움이 되셨으면 합니다수고하세요,맛이 떨어지다,Negative
여기가좋겠네,맛있고 가성비짱이에요 밥도 가득 담아 주셔요,맛있고,Positive
여기가좋겠네,맛있고 가성비짱이에요 밥도 가득 담아 주셔요,가성비짱,Positive
여기가좋겠네,맛있고 가성비짱이에요 밥도 가득 담아 주셔요,밥 가득 담아 줌,Positive
여기가좋겠네,닭목살 볶음 괜찮음.,닭목살 볶음,Positive
여기가좋겠네,푸짐한 한끼로 굿굿식사시간 웨이팅 있을수있음국물떡볶이같은 느낌이랄까양념이 진득 녹진한걸 기대한다면 실망할수도 있음재방문의사있음,푸짐한 한끼,Positive
여기가좋겠네,푸짐한 한끼로 굿굿식사시간 웨이팅 있을수있음국물떡볶이같은 느낌이랄까양념이 진득 녹진한걸 기대한다면 실망할수도 있음재방문의사있음,웨이팅 있을 수 있음,Negative
여기가좋겠네,푸짐한 한끼로 굿굿식사시간 웨이팅 있을수있음국물떡볶이같은 느낌이랄까양념이 진득 녹진한걸 기대한다면 실망할수도 있음재방문의사있음,국물떡볶이 같은 느낌,Positive
여기가좋겠네,푸짐한 한끼로 굿굿식사시간 웨이팅 있을수있음국물떡볶이같은 느낌이랄까양념이 진득 녹진한걸 기대한다면 실망할수도 있음재방문의사있음,양념이 진득 녹진하지 않음,Negative
여기가좋겠네,푸짐한 한끼로 굿굿식사시간 웨이팅 있을수있음국물떡볶이같은 느낌이랄까양념이 진득 녹진한걸 기대한다면 실망할수도 있음재방문의사있음,재방문 의사 있음,Positive
여기가좋겠네,고기떡볶이 레전드.닭은 엄청부드러웠는데 간이 잘안밴느낌,고기떡볶이,Positive
여기가좋겠네,고기떡볶이 레전드.닭은 엄청부드러웠는데 간이 잘안밴느낌,닭,Positive
여기가좋겠네,고기떡볶이 레전드.닭은 엄청부드러웠는데 간이 잘안밴느낌,엄청 부드러웠는데,Positive
여기가좋겠네,고기떡볶이 레전드.닭은 엄청부드러웠는데 간이 잘안밴느낌,간이 잘 안 밴 느낌,Negative
여기가좋겠네,고기는 야들야들했지만 잡내가 약간 났었고 국물은 최고의 맛은 아니며 평범했습니다닭도리탕에 당근이 안들어 간것도 의아했고 가격과가성비는 다른데에 비하면 좋았지만 무조건 골목식당을 믿고 가는것은 아닌듯 합니다.,고기는 야들야들,Positive
여기가좋겠네,고기는 야들야들했지만 잡내가 약간 났었고 국물은 최고의 맛은 아니며 평범했습니다닭도리탕에 당근이 안들어 간것도 의아했고 가격과가성비는 다른데에 비하면 좋았지만 무조건 골목식당을 믿고 가는것은 아닌듯 합니다.,잡내가 약간 났음,Negative
여기가좋겠네,고기는 야들야들했지만 잡내가 약간 났었고 국물은 최고의 맛은 아니며 평범했습니다닭도리탕에 당근이 안들어 간것도 의아했고 가격과가성비는 다른데에 비하면 좋았지만 무조건 골목식당을 믿고 가는것은 아닌듯 합니다.,국물은 평범함,Negative
여기가좋겠네,고기는 야들야들했지만 잡내가 약간 났었고 국물은 최고의 맛은 아니며 평범했습니다닭도리탕에 당근이 안들어 간것도 의아했고 가격과가성비는 다른데에 비하면 좋았지만 무조건 골목식당을 믿고 가는것은 아닌듯 합니다.,당근이 안들어간 것 의아함,Negative
여기가좋겠네,고기는 야들야들했지만 잡내가 약간 났었고 국물은 최고의 맛은 아니며 평범했습니다닭도리탕에 당근이 안들어 간것도 의아했고 가격과가성비는 다른데에 비하면 좋았지만 무조건 골목식당을 믿고 가는것은 아닌듯 합니다.,가격과 가성비 좋음,Positive
여기가좋겠네,맛나요,맛,Positive
여기가좋겠네,가성비가 좋음. 맛이 훌륭한지는 모르겠음. 혼자 소자 다 먹음.,가성비,Positive
여기가좋겠네,가성비가 좋음. 맛이 훌륭한지는 모르겠음. 혼자 소자 다 먹음.,맛이 훌륭한지,Negative
여기가좋겠네,가성비가 좋음. 맛이 훌륭한지는 모르겠음. 혼자 소자 다 먹음.,혼자 소자 다 먹음,Positive
여기가좋겠네,맛있어서 두번 감 . 존맛,맛있어,Positive
여기가좋겠네,가격대비 훌륭회기를 처음 온 친구에게 가볍게 대접하기 좋은곳소자 기준 여자셋 or 남자둘 적합누구나 아는 맛가성비 굳,가격대비 훌륭,Positive
여기가좋겠네,가격대비 훌륭회기를 처음 온 친구에게 가볍게 대접하기 좋은곳소자 기준 여자셋 or 남자둘 적합누구나 아는 맛가성비 굳,가볍게 대접하기 좋은 곳,Positive
여기가좋겠네,가격대비 훌륭회기를 처음 온 친구에게 가볍게 대접하기 좋은곳소자 기준 여자셋 or 남자둘 적합누구나 아는 맛가성비 굳,가성비 굳,Positive
여기가좋겠네,아 존맛탱! 여기 왜 이제야 안거지???? 추천 하고 가염,존맛탱,Positive
여기가좋겠네,아 존맛탱! 여기 왜 이제야 안거지???? 추천 하고 가염,추천,Positive
여기가좋겠네,아 존맛탱! 여기 왜 이제야 안거지???? 추천 하고 가염,왜 이제야 안거지,Negative
여기가좋겠네,고기떡복기는 간이 너무 쎄구 자극적.. 닭보끔탕은 닭이 실하고 갠춘함 . 그러나 가성비가 내려오는 만큼 닭말고 야채가 적고 고구마가 없는 것 감안 요함. 걸목식당 때문에 가보고 싶으면 가보지만.. 주관적으론 주변 프랜차이즈 찜닭이 더 국굳..,간이 너무 쎄구 자극적,Negative
여기가좋겠네,고기떡복기는 간이 너무 쎄구 자극적.. 닭보끔탕은 닭이 실하고 갠춘함 . 그러나 가성비가 내려오는 만큼 닭말고 야채가 적고 고구마가 없는 것 감안 요함. 걸목식당 때문에 가보고 싶으면 가보지만.. 주관적으론 주변 프랜차이즈 찜닭이 더 국굳..,닭이 실하고 갠춘함,Positive
여기가좋겠네,고기떡복기는 간이 너무 쎄구 자극적.. 닭보끔탕은 닭이 실하고 갠춘함 . 그러나 가성비가 내려오는 만큼 닭말고 야채가 적고 고구마가 없는 것 감안 요함. 걸목식당 때문에 가보고 싶으면 가보지만.. 주관적으론 주변 프랜차이즈 찜닭이 더 국굳..,야채가 적고 고구마가 없는 것,Negative
