StoreName,Review,Keywords_Sentiments
Bun99 외대점,토마토쌀국수 너무 맛있어요! 베트남라이스랑 같이먹으면 더 맛있어요,"토마토쌀국수(Positive), 베트남라이스(Positive)"
Bun99 외대점,토마토쌀국수 맛있고 굉장히 진했어여 닭봉튀김도 바삭하니 맛났구요 다만 매장내부가 울림이 있어서인지 매장에 사람이 차 있긴했는대 굉장히 시끌시끌한게아쉬웠어요,"토마토쌀국수 맛있고 굉장히 진했어여(Positive), 닭봉튀김 바삭하니 맛났구요(Positive), 매장내부 울림(Negative), 매장 시끌시끌(Negative)"
Bun99 외대점,토마토쌀국수 진짜 맛있어요. 하이디라오 토마토탕보다 토마토 맛이 진하고 더 부드러워요! 토마토탕 좋아하는 분이라면 꼭 먹어보시길..👍 또 새우랑 홍합은 항상 통통하고 신선했어요!! 양도 많고 언제나 같은 맛이라서 즐겨 먹고 있어요. 추천하는 맛집입니당,"토마토쌀국수 맛(Positive), 부드러운 토마토 맛(Positive), 새우와 홍합 신선함(Positive), 양이 많음(Positive), 추천 맛집(Positive)"
Bun99 외대점,토마토쌀국수 진짜 맛있어요..증맬로 다들 먹으러 가세요. 완전 중독넴이랑 바나나튀김도 색달라요!!조만간 또 갑니다,"토마토쌀국수(Positive), 맛있어요(Positive), 바나나튀김(Positive)"
Bun99 외대점,토마토쌀국수는 진짜 존맛탱임돠 꼭드시고 바나나튀김도 필수!!와 이조합은 최고의 조합!!!!,"토마토쌀국수(Positive), 바나나튀김(Positive), 조합(Positive)"
Bun99 외대점,토마토쌀국수랑 분짜 최애조합👍갈 때마다 사람 많고 너무 맛있어요!!,"토마토쌀국수(Positive), 분짜(Positive), 사람 많고(Negative), 맛있어요(Positive)"
Bun99 외대점,토마토해산물 쌀국수 매콤하고 뜨끈하니 좋습니다.,"토마토해산물 쌀국수(Positive), 매콤한 맛(Positive), 뜨끈한 음식(Positive)"
Bun99 외대점,항상 최고 새로나온 바나나튀김도 별미네요,"최고(Positive), 새로나온 바나나튀김(Positive), 별미(Positive)"
Bun99 외대점,해산물 토마토 쌀국수 꼭 드세요!,해산물 토마토 쌀국수(Positive)
Bun99 외대점,혼밥하기 좋아요. 쌀국수도 맛있는데 분짜도 맛있네용,"혼밥하기 좋다(Positive), 쌀국수 맛있다(Positive), 분짜 맛있다(Positive)"
Bun99 외대점,혼자 갔는데 면 추가하면 한 그릇에 나오는 줄 알았는데 두 그릇에 나오더라고요. 아무도 안쳐다봤지만 괜히 돼지가 된 듯 했어요,"면 추가(Positive), 한 그릇에 나오는 줄 알았는데 두 그릇에 나오더라고요(Negative), 돼지가 된 듯 했어요(Negative)"
Bun99 외대점,흐린날 항상 생각나요,"분위기(Positive), 맛(Positive)"
가야가야,가라이 돈코츠라멘 계란추가 맛있습니다 !,"돈코츠라멘(Positive), 계란추가(Positive), 맛있습니다(Positive)"
가야가야,간이 좀 쎈데 그래도 맛있어요,"간이 쎈데(Negative), 맛있어요(Positive)"
가야가야,골목식당 맛집 무난하게 먹을 수 있는 라멘집,"무난하게 먹을 수 있는(Positive), 라멘집(Neutral)"
가야가야,골목식당 보고 기대했는뎅...맛이 변한걸까...,맛이 변한걸까(Negative)
가야가야,국물은 좀 괜찮은데 면이랑 고명이랑 완전 따로 노네요.. 실망스러워서 반넘게 남겼습니다. 서비스 경험도 뭔가 이질적이구요.,"국물(Positive), 면(Negative), 고명(Negative), 서비스 경험(Negative)"
가야가야,국물이 시원해서 좋았고 야채도 불맛이 나서 좋았습니다. 같이 곁들어 먹는 매콤한 부추랑 먹으니 느끼하지 않아서 좋았습니다,"국물 시원함(Positive), 야채 불맛(Positive), 매콤한 부추(Positive)"
가야가야,기대했던거보단 별로였어요,기대했던거(Negative)
가야가야,나쁘지 않아요 국물에서 사골 느낌이 많이 나네요,"국물(Positive), 사골 느낌(Positive)"
가야가야,넘나 맛있어요!,맛(Positive)
가야가야,늘 맛있게 먹고가는 최애맛집입니다 날이 급 쌀쌀해져서 따뜻한 국물이 땡겼는데 넘 맛있었어요 국물이 좀 짜서 0.5점이지만 그덕에 간이 면에 잘 밴것 같아 전 좋았어요!! 흥하세요,"맛있게 먹고가는(Positive), 따뜻한 국물(Positive), 국물이 짬(Negative), 간이 면에 잘 밴 것(Positive)"
가야가야,담백한 라멘 맛 약간 간이 짭짤함.,"라멘(Positive), 담백한 맛(Positive), 약간 간이 짭짤함(Negative)"
가야가야,담백한 맛의 라멘집. 돈코츠 차슈 라멘은 깔끔할 정도로 담백하고 자극적이지 않다. 재료들도 신선해 식감이 좋다. 다만 요즘 많은 라멘집들이 밥을 무료로 주거나 계란 하나를 기본으로 주는 반면 이곳은 전부 유료인 단점이 있다.,"담백한 맛(Positive), 재료 신선함(Positive), 깔끔함(Positive), 무료 제공 없음(Negative)"
가야가야,더 핫해진 가야가야 ! 돈코츠 라멘 언제나 맛있고 한정판인 타마고도 너무 맛있습니다 !,"돈코츠 라멘(Positive), 타마고(Positive)"
가야가야,돈코츠 교카이라멘 타마고 추가국물 음 라멘 꼬들 부추무침도 따로 먹을때는 뭐 이랬는데저저!!부추무침!!!라멘 얹어서 같이 먹었더니 왜 맛있는지 아직도 모르겠음!!!처음부터 부추무침 얹어서 먹을 걸....,"돈코츠 교카이라멘(Positive), 부추무침(Negative)"
가야가야,돈코츠야사이라멘을 먹었습니다! 채소를 볶을 때넣은 양념 덕분에 간이 적절했네요. 다음에는 밥 말아서 먹어보려구요!,"돈코츠야사이라멘(Positive), 채소를 볶을 때넣은 양념(Positive), 간이 적절(Positive), 밥 말아서 먹어보려구요(Positive)"
가야가야,라멘 국물이 느끼하지 않고 깔끔해서 좋았어요.,"라멘 국물(Positive), 느끼하지 않다(Positive), 깔끔하다(Positive)"
가야가야,라멘 별로 안좋아하는데 미소라멘? 입맛에 괜찮았어요! 라멘 좋아하시는 분들은 아주 좋아하실 거 같아요,"미소라멘(Positive), 입맛에 괜찮았어요(Positive), 라멘 좋아하시는 분들(Positive)"
가야가야,라멘 칼칼하고 맛나용!,"라멘(Positive), 칼칼한 맛(Positive)"
가야가야,라멘에 계란추가해서 먹었어요! 메뉴가 다양해서 선택라기 어려웠어요 돈코츠 라멘 먹었는데 차슈도 계란도 다 맛있었고 기본반찬으로 나온 부추무침? 이 맛있었습니다🫶,"메뉴 다양성(Positive), 돈코츠 라멘(Positive), 차슈(Positive), 계란(Positive), 부추무침(Positive)"
가야가야,맛이 진하고 불향이 확 났어요 계란 먹자마자 너무 맛있어서 더 추가할 뻔 했네요,"맛이 진하다(Positive), 불향이 확 난다(Positive), 계란 너무 맛있다(Positive)"
가야가야,맛있게 잘 먹었습니다. 양도 많고 맛도 깊어서 좋았어요.,"맛(Positive), 양(Positive)"
가야가야,맛있고 친절해요!!!,"맛있다(Positive), 친절하다(Positive)"
가야가야,맛있는데 양이 좀 적었엉,"맛있다(Positive), 양이 적다(Negative)"
가야가야,맛있어 묘하게 자꾸 퍼먹게 되는 맛,"맛있어(Positive), 퍼먹게 되는 맛(Positive)"
가야가야,매운라면 먹는데 매번 맛있어요,맛(Positive)
가야가야,맥주 맛있어요!! 라면은 평범하게 맛있습니다 면추가 되면 좋을것같아요 더먹고싶었어요!,"맥주 맛(Positive), 라면 맛(Positive), 면추가 가능성(Negative)"
가야가야,맵기도 적당하고 맛있어요,"맵기(Positive), 맛있다(Positive)"
가야가야,면을 먹어도 부대끼지 않고 맛있습니다.,"면(Positive), 부대끼지 않다(Positive), 맛있다(Positive)"
가야가야,몇년만에 다시와본 라멘집 여전히 맛있고 좋습니다,"라멘집(Positive), 맛있고(Positive)"
가야가야,방송에 나온 이유,방송(Positive)
가야가야,백종원의 골목식당 이대편 라멘 가게입니다. 돈코츠 야사이 라멘을 먹었는데 맛있었습니다. 근데 한참을 먹다 생강맛이 나서... 그래도 맛있었습니다. 다찌석이 있어 혼밥하기도 좋아요,"돈코츠 야사이 라멘(Positive), 맛(Positive), 생강맛(Negative), 다찌석(Positive), 혼밥(Positive)"
가야가야,백종원의 골목식당에 나온 음식점이라 맛있어요,"골목식당(Positive), 음식점(Positive), 맛있어요(Positive)"
가야가야,비린내도 안나고 맛있지만 양이 좀...적었어요..,"비린내도 안나고(Positive), 맛있지만(Positive), 양이 적었어요(Negative)"
가야가야,비싸고 맛없고 불호,"비싸고(Negative), 맛없고(Negative)"
가야가야,신촌역 출발. 거리 애매. 열었나 전화. 1분 이상 안받음바쁘겠지 가보니 반도 안 차 있음 안받을거면 전화 왜 해놨나돈코츠 시킨 후 돈코츠 야채버전 변경 부탁. 거절됨. 20초 지났지만 그럴 수 있다 봄. 계란추가 부탁. 음식 나오면 추가가 불가. 참 퍽퍽하다 싶었음.차슈 2천원 주고 추가. 근데추가해서 1.2만원인데 사진보면 기본으로 나왔다 해도 좀 적다 싶은 양한 10그람 추가해 준건가 싶음.맛 그저 그럼. 딱 기본. 양 적고.다이어트 후 두달 만에 먹는 라멘인데 만족도가 보통과 같으면 문제 있음. 전화안받아.중간 추가 안돼. 저기 괜찮으면 추가 안될까요? 의 답변이 네 안되세요 면 뭐. 알아서 판단하시길.12000원짜리 차슈추가 라멘 먹고 실망감 느끼고 갑니다.,"거절됨(Negative), 추가 불가(Negative), 양 적다(Negative), 맛 그저 그럼(Negative), 실망감 느끼고 갑니다(Negative)"
가야가야,야사이 라멘 맛있어요! 매운 맛도 맛있고 친절하십니당,"야사이 라멘 맛(Positive), 매운 맛(Positive), 친절하십니다(Positive)"
가야가야,야사이 라멘 불맛나고 맛있습니다👍,"불맛(Positive), 맛있습니다(Positive)"
가야가야,양산서 휴가로 서울나들이중 골목식당투어하다가 가보고싶던집원래 라멘은 잘접하지않앗는데 이집 진짜맛잇음,"골목식당투어(Positive), 라멘(Positive), 진짜맛있음(Positive)"
가야가야,양이 많고 맛있어요,"양이 많다(Positive), 맛있다(Positive)"
가야가야,양이 적고 싱거워요,"양이 적다(Negative), 싱겁다(Negative)"
가야가야,여기는 개점하셨을때 근처 대학생이라 몇번 다녀왔던 곳인데... 뭐 반찬으로 나오는 것부터 그다지 변한게 없는 것 같고... 그냥 별점대로 보통인 라멘집인것 같아요. 개점시랑 비교하면 응대는 좀 떨어지네요.,"반찬(Negative), 보통인 라멘집(Negative), 응대(Negative)"
가야가야,여전히 맛있어요!!,맛(Positive)
가야가야,여타 라멘집보다 국물이 진하지 않았고 전체적으로 특별함을 느끼지 못했습니다. 좁아서 접근성도 떨어져 굳이 찾아가기 힘든 것도 단점. 휴일이라 주차는 근처에 간신히 했습니다.,"국물이 진하지 않다(Negative), 특별함을 느끼지 못하다(Negative), 좁아서 접근성 떨어지다(Negative), 주차 간신히 하다(Negative)"
가야가야,역시 음식이 맛있는 곳입니다. 방문하길 정말 잘했습니다.,"음식 맛(Positive), 방문(Positive)"
가야가야,역시나 맛있습니다 웨이팅도 좀 있구요,"맛있습니다(Positive), 웨이팅(Negative)"
가야가야,오랜만에 라멘이 땡겨서 갔는데맛있었어요 곁들인 부추도 또 먹으러 가고 싶네요!,"맛(Positive), 부추(Positive)"
가야가야,오랜만에 왔는데 맛있어요곱배기 시키면 양 많습니다,"맛있어요(Positive), 양 많습니다(Positive)"
가야가야,와. 역시!!!,역시(Positive)
가야가야,유명세에 비해 딱히 맛있진 않았어요. 그냥 어디루가도 먹을수 있는 맛..,"유명세(Negative), 맛있진 않았어요(Negative), 어디루가도 먹을수 있는 맛(Negative)"
가야가야,유튜브 알고리즘으로 알게 되고 나서 지도어플 맛집 추천에 계속 잠들어 있다가 방문 사실 호기심 때문에 가고 싶었던 곳이라 기본을 시켜보자란 마음으로 돈코츠 로 시켰는데 취향이 아님에도 추운 날씨에 속 뜨근하게 잘 먹음! 5시 좀 지나서 들어갔는데도 안에 사람들이 제법 있어서 오오 하면서 들어감 맛은 돈코츠 라멘 특유의 꾸리꾸리한 맛도 있고 오오 깔끔한데! 이런 느낌 라멘을 자주 안 먹어서 모르지만 수저에 올려서 먹는데 잠깐 사이에 수저에서 떨어질 정도로 면이 탱글하다 할까?? 여튼 면덕후가 아님에도 맨족 담엔 좀더 취향에 맞는 메뉴로 골라서 또 먹으러 와야지골목식당 흑백요리사 출현 가게 왔다아😍,"돈코츠 라멘(Positive), 맛(Positive), 추운 날씨에 속 뜨근하게(Positive), 사람들이 제법 있어서(Positive), 깔끔한 느낌(Positive)"
가야가야,이전에 외대 근처 가야가야 라멘집이 즐겨 찾는 음식점이었는데. 본점 격인 이대점에는 처음 오네요.점심시간이 조금 지난 시간에 와서 그런지 매장 내부는 매우 한가했습니다. 오랜만에 매콤한 맛을 먹고 싶어서 카라이 돈코츠라멘을 주문했네요. 무난한 매콤한 맛에 충분히 먹을만 했습니다. 정말 국물이 딱 제 스타일이네요. 라멘의 면이 조금 쫄깃한부분이 있었는데 제 스타일은 좀 더 부드러웠으면 하는 바람이네요. 그럭저럭 무난하게 맛있게 먹을 수 있는 곳입니다.차슈 고기는 매우 얇은 고기 1개가 들어가 있는 것이 조금은 아쉬웠지만 부드럽고 먹을만 했네요.,"매장 내부(Positive), 매콤한 맛(Positive), 국물(Positive), 라멘의 면(Negative), 차슈 고기(Negative)"
가야가야,이제껏 먹어본 라멘중에 가장 진한 맛입니다,진한 맛(Positive)
가야가야,일본라면맛이 나요.그런데 고기에서 돼지냄새가 많이 나네요,"일본라면맛(Positive), 고기(Negative), 돼지냄새(Negative)"
가야가야,정말 맛있고 친절해요,"맛있다(Positive), 친절하다(Positive)"
가야가야,좋습니다!!,좋습니다(Positive)
가야가야,중독되는 맛이네요,중독되는 맛(Positive)
가야가야,진심 맛있어요!가야가야 라멘먹으려고 인천에서 지옥철을 타고 온 보람이 있네요 👍👍👍,"맛있어요(Positive), 라멘(Positive), 지옥철(Negative)"
가야가야,짧지만 강하지도 못했던 감동,감동(Negative)
가야가야,차슈라멘 맛있어요,"차슈라멘(Positive), 맛있어요(Positive)"
가야가야,카라이 돈코츠 라멘.빨간국물 포기못해 주문했는데 역시 돈코츠의 깊은맛을 느끼려면 누런국물을 시켰어야하는데 말이죠 맛있었지만 생각했던 그맛은 아니어서 또 먹으러 가겠습니다. 요리에 진심인 직원분들이 멋졌습니다 일본가고싶게 만드시네요,"카라이 돈코츠 라멘(Positive), 돈코츠의 깊은맛(Positive), 맛있었지만 생각했던 그맛은 아니어서(Negative), 요리에 진심인 직원분들(Positive), 일본가고싶게 만드시네요(Positive)"
가야가야,카라이 돈코츠 라멘은 돼지뼈를 우려낸 진한 국물에 매운맛이 더해져 한 입 떠먹자마자 입안 가득 풍미가 퍼졌습니다. 진하고 고소한 돈코츠 육수의 맛이 느껴지면서도 칼칼한 고추 향이 입맛을 돋워줬습니다. 매운맛이 강하지만 자극적이지 않아 먹는 내내 편안했습니다.라멘 위에 올라간 차슈 고기는 정말 부드럽네요. 두껍지 않아서 한 조각 천천히 음미하게 되는 맛이네요면발은 적당히 쫄깃해서 국물과 함께 먹기에 딱 좋았습니다. 함께 올라간 목이버섯과 아삭한 야채 토핑도 매운 국물과 잘 어울렸고 전체적으로 조화로웠습니다.혼자 방문했지만 매장의 분위기가 아늑해서 전혀 어색하지 않았습니다. 직원분들도 친절하게 응대해 주셔서 편안하게 식사할 수 있었어요.여러차례 방문했지만 가장 맛있는 것은 카라이돈코츠라멘이네요,"카라이 돈코츠 라멘(Positive), 진한 국물(Positive), 차슈 고기(Positive), 매장의 분위기(Positive), 직원들의 친절함(Positive)"
가야가야,특별히 맛있지 않았고 앞접시도 셀프로 갖다먹어야 합니다.사장님이 유튜버 불러다가 촬영하고 하셔서 신경쓰였네요.다시는 안 갈듯 합니다.QR체크인이나 문진표 작성도 안 하는 곳은 처음 봤습니다 그나저나,"맛(Negative), 앞접시 셀프(Negative), 유튜버 촬영(Negative), QR체크인/문진표 작성(Negative)"
가야가야,학교를 되게 오래 여러군데 다녔는데 저의 학생시절 후반쯤부터 라멘 생각나면 무조건 여기였어요. 착각이 아니라면 벌써 15년 정도 된 거 같아요. 혼밥 하느라 학교 다닐 때는 늘 애매한 시간대에 다찌바 자리로만 갔었는데 요즘은 혼밥이 가능하네요. 저는 좋지만 그래도 여기가 사람이 많고 장사가 더 잘 되면 좋겠어요. 학교 다닐 때 다니던 식당이 아직도 남아있는 경우가 흔하지 않아서 오래오래 늘 생각날 때 가면 언제나 먹을 수 있으면 좋겠거든요. 일본에서 먹던 라멘은 짜서 거의 생각이 안나는데 여기 라멘은 맛있고 간도 적당하고 어쩐지 뜨끈한 국물 생각 날 때 설렁탕집이나 국밥집 보다 먼저 떠오르는 집이에요. 그래서 비가 많이 오거나 추울 때 자주 가보네요. 부추 반찬도 진짜 너무 맛있어요.,"혼밥이 가능(Positive), 라멘 맛있고 간도 적당(Positive), 뜨끈한 국물 생각 날 때 떠오름(Positive), 부추 반찬 맛있음(Positive), 사람이 많고 장사 잘 됐으면 좋겠음(Positive)"
가야가야,한국식이 아닌 일본식 라멘맛을 느낄수 있습니다,일본식 라멘맛(Positive)
가야가야,한달만에 다시 찾은 이대 가야가야진짜 너무 맛있게 잘먹었습니다. 홍대에 유명한 라면집 많다고 하지만 저에게는 가야가야 만한 맛집은 없는것 같습니다. 한국사람이라면 누구나 좋아할만한 라멘 일본라멘의 정석 기본기 탄탄한 라멘입니다. 가야가야에서 라멘 드시면 실패는 없을겁니다!!,"맛(Positive), 라면집(Positive), 기본기 탄탄한 라멘(Positive), 일본라멘의 정석(Positive), 실패는 없을겁니다(Positive)"
가야가야,해산물 육수 향을 싫어하시는분은 그냥 돈코츠나 톤코츠 미소로 드시는걸 추천드려요!!처음 먹어보는 맛이었지만 돈코츠교카이라멘이 궁금해서 먹어본거고 타마고추가는 진짜 정말 필수입니다 맛있어요,"해산물 육수 향(Negative), 돈코츠 교카이 라멘(Positive), 타마고 추가(Positive), 맛있어요(Positive)"
가야가야,현지에서 먹는 라멘 맛처럼 진짜 찐 하고 고소하고 맛있네요 👍 👍 양이 좀 작아서 아쉬울 뿐 그리고 고기도 너무 얇아서 아쉬워요 하지만 맛있습니다,"라멘 맛(Positive), 양(Negative), 고기(Negative), 맛있습니다(Positive)"
가야가야,히야시라멘은 그냥 일반 소바맛.대신 돈코츠나 미소라멘 진짜 맛있어요 !,"히야시라멘(Negative), 일반 소바맛(Negative), 돈코츠라멘(Positive), 미소라멘(Positive)"
강남불백 신촌점,가격에 비해 넉넉한 양의 불고기를 먹을 수 있어서 입이 즐거웠습니다,"가격에 비해 넉넉한 양(Positive), 불고기(Positive), 입이 즐거웠습니다(Positive)"
강남불백 신촌점,가성비 너무좋고 단짠단짠혼밥하기도좋구 넘 만족해요!!,"가성비(Positive), 만족(Positive)"
강남불백 신촌점,가성비 최고인 곳 여기 강추해요! 음식양도 푸짐하고 진짜 든든하게 먹었네요. 다음에 또 와야겠어요,"가성비 최고(Positive), 음식 양 푸짐함(Positive), 든든하게 먹음(Positive)"
강남불백 신촌점,감칠맛 폭발하는 불백이 맛이 어마어마하네요👍,"감칠맛 폭발(Positive), 불백 맛(Positive)"
강남불백 신촌점,강남불백 분위기도 맛도 서비스도 진심 괜찮네요? 가성비 좋은 불백 맛집 인정!,"분위기(Positive), 맛(Positive), 서비스(Positive), 가성비(Positive), 불백 맛집(Positive)"
강남불백 신촌점,강남불백 신촌점! 오랜만에 친구랑 갔는데 여전히 맛있더라구요 가성비도 좋고 사장님도 늘 친절하세요,"맛있더라구요(Positive), 가성비도 좋고(Positive), 사장님도 늘 친절하세요(Positive)"
강남불백 신촌점,강남불백 신촌점에서 든든한 한 끼를 해결했어요. 친근한 분위기의 인테리어도 마음에 들었네요.,"든든한 한 끼(Positive), 친근한 분위기(Positive), 인테리어(Positive)"
강남불백 신촌점,강남불백 신촌점에서 우삼겹정식 먹었는데 진짜 최고예요! 서비스도 훌륭하고 맛도 끝내주네요. 다음에 또 와야겠어요. 추천합니다!,"우삼겹정식(Positive), 서비스(Positive), 맛(Positive), 추천합니다(Positive)"
강남불백 신촌점,고기 너무 오버쿡돼서 딱딱했어요 쌈채소도 같이 나왔으면 좋겠어요,"고기 오버쿡(Negative), 고기 딱딱함(Negative), 쌈채소 안 나옴(Negative)"
강남불백 신촌점,고기와 신선한 채소로 차려진 불고기를 한상가득 맛있게 먹었네요. 맛과 양이 정말 만족스러웠어요,"고기(Positive), 신선한 채소(Positive), 불고기(Positive), 맛(Positive), 양(Positive)"
강남불백 신촌점,그간 불백만 먹다 불낙도 도전했는데이것도 진짜 별미에요 넉넉한 양 역시 만족스럽고 완전 중독적인맛!,"불낙(Positive), 별미(Positive), 넉넉한 양(Positive), 만족스럽고(Positive), 중독적인 맛(Positive)"
강남불백 신촌점,깔끔하고 맛있어요 ! 불백 잘하는 집이 있어서 좋네요 아주잘먹었습니다,"깔끔하다(Positive), 맛있다(Positive), 불백(Positive)"
강남불백 신촌점,깔끔하고 친절해요 불백은 여기서만 먹고있어요! 너무 잘합니다,"깔끔하고 친절해요(Positive), 불백(Positive), 너무 잘합니다(Positive)"
강남불백 신촌점,깔끔한 분위기의 식당이네요. 불백 정식 맛있게 잘 먹었어요. 다음에도 또 방문하고 싶어요. 든든한 한 끼였어요.,"깔끔한 분위기(Positive), 불백 정식(Positive), 다음에도 방문하고 싶음(Positive), 든든한 한 끼(Positive)"
강남불백 신촌점,깔끔한 실내와 친절한 직원들이 인상적이었어요 맛도 좋고 가격도 합리적이어서 자주 찾게 될 것 같아요,"깔끔한 실내(Positive), 친절한 직원들(Positive), 맛도 좋고(Positive), 가격도 합리적(Positive)"
강남불백 신촌점,꼭 느껴봐야하는 맛! 최고에요! 불백도 불낙도 전부 깔끔하고 맛있어요,"맛(Positive), 최고에요(Positive), 깔끔하다(Positive)"
강남불백 신촌점,다양한 메뉴 구성에 반했고! 홀 분위기도 여유롭고 편안해서 마음에 들어요,"메뉴 구성(Positive), 홀 분위기(Positive), 편안함(Positive)"
강남불백 신촌점,다음에도 또 먹고 싶어서 저장해 두었다 음식 양도 넉넉하고 메뉴가 알차서 좋네요!!,"저장해 두었다(Positive), 음식 양 넉넉(Positive), 메뉴 알차다(Positive), 좋다(Positive)"
강남불백 신촌점,단짠단짠 맛있어요!,맛(Positive)
강남불백 신촌점,돼지불고기가 두툼하고 양도 넉넉해서 만족스러웠습니다 반찬들도 괜찮았고 특히 된장찌개 국물 맛있게 먹었습니다,"돼지불고기(Positive), 양도 넉넉하다(Positive), 반찬(Positive), 된장찌개 국물(Positive)"
강남불백 신촌점,또 오고싶을 만큼 맛있고 푸짐한 한상에 풍성한 저녁입니다.,"맛있고(Positive), 푸짐한 한상(Positive), 풍성한 저녁(Positive)"
강남불백 신촌점,마음까지 따뜻해지는 불백정식이 입맛을 사로잡네요 메뉴구성이 알찬 데다 밑반찬까지 푸짐해서 가성비도 좋았어요,"마음까지 따뜻해지는 불백정식(Positive), 입맛을 사로잡는(Positive), 메뉴구성 알찬(Positive), 밑반찬 푸짐한(Positive), 가성비 좋은(Positive)"
강남불백 신촌점,맛있게 구워진 불고기와 반찬이 잘 어우러져 한 그릇 뚝딱 비웠습니다,"불고기(Positive), 반찬(Positive)"
강남불백 신촌점,맛있는 냄새에 이끌려 들어갔어요. 우삼겹정식 양이 넉넉해서 기분 좋았습니다,"맛있는 냄새(Positive), 우삼겹정식 양(Positive)"
강남불백 신촌점,맛있는 불고기에 계란말이까지 완벽한 조화 신선한 재료와 정성이 느껴지는 맛이 인상적이에요,"불고기(Positive), 계란말이(Positive), 신선한 재료(Positive), 정성이 느껴지는 맛(Positive)"
강남불백 신촌점,맛있는 불백정식에 반했어요. 가성비 좋은 메뉴들이라서 좋습니다,"불백정식(Positive), 가성비 좋은(Positive)"
강남불백 신촌점,맛집 찾았네요. 불백정식 가성비 최고예요. 양도 푸짐하고 반찬도 다양해요.,"가성비(Positive), 양 푸짐(Positive), 반찬 다양(Positive)"
강남불백 신촌점,맛집입니다!,맛집(Positive)
강남불백 신촌점,매일 오고 싶네요,매일 오고 싶다(Positive)
강남불백 신촌점,매장이 깨끗하고 음식이 아주 만나요! 맛집 찾아서 자주 올듯 합니다!,"매장 청결(Positive), 음식 맛(Positive), 맛집(Positive)"
강남불백 신촌점,뭐야 여기 왜이렇게 맛있나 가성비도 좋고 밥술도 가능해서 정말 최고에여,"맛있다(Positive), 가성비 좋다(Positive), 밥술 가능하다(Positive)"
강남불백 신촌점,믿고 여러번 재방문하는 맛집입니다 항상 깔끔하고 친절하십니다!!,"맛집(Positive), 깔끔하다(Positive), 친절하다(Positive)"
강남불백 신촌점,백반의 맛이 매우 좋고 식사에 곁들여진 반찬까지 알차서 만족스러웠어요,"백반의 맛(Positive), 곁들여진 반찬(Positive)"
강남불백 신촌점,분위기 너무 좋고 접근성 좋은 위치라 자주 찾을꺼같습니다 불백도 맛있어요,"분위기(Positive), 접근성 좋은 위치(Positive), 불백(Positive)"
강남불백 신촌점,분위기 좋은 곳에서 맛있는 식사했어요 불고기와 함께 나온 계란말이가 정말 부드럽고 맛있었습니다,"분위기(Positive), 맛있는 식사(Positive), 불고기(Positive), 계란말이(Positive), 부드럽고 맛있었습니다(Positive)"
강남불백 신촌점,불고기와 신선한 야채의 조화가 일품이에요. 구성이 풍족해서 배불러요,"불고기와 신선한 야채의 조화(Positive), 구성이 풍족(Positive)"
강남불백 신촌점,불낙정식 가격 대비 훌륭한 맛이었어요. 서비스도 친절해서 기분 좋게 식사했습니다!,"가격 대비 훌륭한 맛(Positive), 친절한 서비스(Positive)"
강남불백 신촌점,불낙정식 메뉴 처음 먹었는데 소고기도 양 많고 낙지가 쫄깃해서 만족했습니다 부담스럽지 않은 가격도 좋았네요,"소고기 양(Positive), 낙지 쫄깃함(Positive), 가격(Positive)"
강남불백 신촌점,불낙정식 배부르게 잘 먹었습니다 미리 예상했던 것보다 훨씬 푸짐하네요 불고기도 낙지도 맛있고요 다음에도 올 것 같습니다,"불낙정식(Positive), 훨씬 푸짐하네요(Positive), 불고기(Positive), 낙지(Positive)"
강남불백 신촌점,불낙정식 한상이 푸짐하고 신선합니다. 직원분들도 친절하고 매장도 세련된 느낌이라 기분 좋게 식사했습니다.,"푸짐한 불낙정식(Positive), 신선한 음식(Positive), 친절한 직원(Positive), 세련된 매장(Positive)"
강남불백 신촌점,불낙정식의 불고기와 낙지가 진짜 찰떡궁합이에요. 고소한 불고기와 쫄깃한 낙지를 한 입에 먹으면 행복해져요 ! 다음에 올 땐 친구들이랑 같이 와서 다른 메뉴도 먹어봐야겠어요,"불고기와 낙지(Positive), 불고기(Positive), 낙지(Positive)"
강남불백 신촌점,불백 맛이 정말 일품이에요 부드러운 육질과 감칠맛 나는 양념이 어우러져 최고의맛이었어요!,"불백 맛(Positive), 부드러운 육질(Positive), 감칠맛 나는 양념(Positive), 최고의 맛(Positive)"
강남불백 신촌점,불백 맛있게 잘 먹고 왔어요! 가성비도 좋고 메뉴 구성도 괜찮네요 다음에 또 와야겠어요!,"불백 맛있게(Positive), 가성비(Positive), 메뉴 구성(Positive)"
강남불백 신촌점,불백 먹고 기분 좋아짐! 인테리어도 깔끔해서 좋았어요 담엔 불낙정식으로 갈래요,"불백(Positive), 인테리어(Positive), 깔끔(Positive)"
강남불백 신촌점,불백 정말 맛있습니다 여럿이서 먹기도 좋으면서도 가성비까지 만족했습니다,"불백(Positive), 맛있습니다(Positive), 여럿이서 먹기도 좋다(Positive), 가성비 만족(Positive)"
강남불백 신촌점,불백으로 한끼 뚝딱 하나도 남김없이 깨끗이 먹고 왔어요,"불백(Positive), 한끼 뚝딱(Positive), 하나도 남김없이(Positive), 깨끗이 먹고 왔어요(Positive)"
강남불백 신촌점,불백은 역시 이집이 최고지요 친절하시고 재방문할 것 같습니다!,"불백(Positive), 친절(Positive), 재방문(Positive)"
